(활)가시굴,사천,대,망,21,"13,000","13,000","13,000",2010-03-20
(냉)고등어,부산(기장),56미,CT/(BT),10,"32,000","32,000","32,000",2010-03-20
(선)깐홍합,여수,소,box,565,"13,000","7,000","9,600",2010-03-20
(선)대하(새우),태국,30미,kg,50,"17,000","17,000","17,000",2010-03-20
(선)물메기,보령,05미,c/s(상자),62,"7,980","7,980","8,000",2010-03-20
(선)물메기,보령,중,c/s(상자),108,"8,000","8,000","8,000",2010-03-20
(선)방어,부산(기장),중,S/P,25.4,"110,000","2,000","40,700",2010-03-20
(선)병어,통영,32미,S/P,1,"250,000","250,000","250,000",2010-03-20
(선)병어,부산(기장),08미,S/P,1,"20,000","20,000","20,000",2010-03-20
(선)병어,삼천포,22미,S/P,1,"80,000","80,000","80,000",2010-03-20
(냉)부세,중국,400/500,CT/(BT),50,"22,000","22,000","22,000",2010-03-20
(활)우럭,흑산도,중,kg,556.3,"13,000","8,500","10,300",2010-03-20
(선)은갈치,제주도,09미,S/P,1,"205,000","205,000","205,000",2010-03-20
(활)전복,완도,10/11미,kg,41.8,"49,000","47,000","48,500",2010-03-20
(선)중하(새우),태국,20미,kg,10,"19,000","19,000","19,000",2010-03-20
(활)참돔,일본,중,kg,"2,180.6","17,000","6,000","14,600",2010-03-20
(활)참돔,제주도,중,kg,6.3,"24,000","24,000","24,000",2010-03-20
(선)청어,통영,중,S/P,183,"7,000","7,000","7,000",2010-03-20
(냉)홍어,(원양)아르헨티나,중,PAN(펜),20,"50,000","50,000","50,000",2010-03-20
(활)감숭어,여수,중,kg,"2,240.7","8,000","1,500","5,400",2010-03-20
(냉)고등어,부산(기장),76미,CT/(BT),20,"30,000","30,000","30,000",2010-03-20
(선)골뱅이,속초,중,S/P,60,"7,000","7,000","7,000",2010-03-20
(냉)낙지,중국,대,box,50,"36,000","36,000","36,000",2010-03-20
(선)민어,제주도,08미,S/P,2,"70,000","70,000","70,000",2010-03-20
(선)병어,삼천포,44미,S/P,1,"70,000","70,000","70,000",2010-03-20
(선)병어,부산(기장),54미,S/P,2,"40,000","40,000","40,000",2010-03-20
(선)병어,삼천포,46미,S/P,2,"150,000","50,000","100,000",2010-03-20
(선)상어,삼천포,01미,미(마리),2,"100,000","80,000","90,000",2010-03-20
(활)새꼬막,일본,대,포,55,"62,000","61,000","61,500",2010-03-20
(선)아귀,중국,04미,S/P,11,"30,000","30,000","30,000",2010-03-20
(선)아귀,중국,01미,S/P,4,"30,000","30,000","30,000",2010-03-20
(냉)아귀,미국,07미,CT/(BT),5,"70,000","70,000","70,000",2010-03-20
(냉)오징어,후포,20미,S/P,404,"25,000","22,000","23,900",2010-03-20
