(선)깐홍합,여수,소,box,231,"9,000","7,000","8,100",2014-01-17
(선)대구,군산,4미,S/P,12,"25,000","25,000","25,000",2014-01-17
(선)물메기,사천,2미,S/P,7,"10,000","10,000","10,000",2014-01-17
(냉)민어,제주도,중,c/s(상자),50,"40,000","40,000","40,000",2014-01-17
(냉)부세,중국,400/500,CT/(BT),250,"22,600","21,000","22,000",2014-01-17
(선)붉은대게,속초,중,S/P,30,"7,000","5,000","6,000",2014-01-17
(선)새치,동해시,중,S/P,40,"8,000","8,000","8,000",2014-01-17
(활)소라,순천,대,box,16,"83,200","68,000","76,600",2014-01-17
(활)소라,고흥,중,그물망,3,"58,000","58,000","58,000",2014-01-17
(냉)아귀,중국,5미,CT/(BT),10,"70,000","24,000","47,000",2014-01-17
(냉)아귀,중국,4미,CT/(BT),20,"28,000","28,000","28,000",2014-01-17
(활)우럭,흑산도,중,kg,"1,007.4","13,000","5,000","8,700",2014-01-17
(선)은갈치,제주도,6미,S/P,40,"270,000","170,000","178,800",2014-01-17
(선)은갈치,제주도,20미,S/P,21,"60,000","20,000","58,100",2014-01-17
(활)재첩,중국,대,포,5,"26,000","26,000","26,000",2014-01-17
(활)전복,완도,22미,kg,126.5,"26,000","25,000","25,600",2014-01-17
(활)전복,완도,6미,kg,12.2,"69,000","69,000","69,000",2014-01-17
(활)참돔,일본,중,kg,554.9,"17,500","5,000","12,400",2014-01-17
(활)참돔,제주도,중,kg,98.7,"48,000","10,000","29,700",2014-01-17
(선)참조기,제주도,160미,S/P,72,"105,000","60,000","85,200",2014-01-17
(활)가무락,순천,대,그물망,15,"140,000","125,000","129,000",2014-01-17
(냉건)가자미,사천,중,S/P,5,"15,000","15,000","15,000",2014-01-17
(활)겉바지락,장항,대,그물망,4,"45,500","45,500","45,500",2014-01-17
(선)골뱅이,속초,중,S/P,70,"7,000","7,000","7,000",2014-01-17
(냉건)과메기,태평양,중,CT/(BT),21,"117,000","117,000","117,000",2014-01-17
(선)농어,사천,3미,S/P,1,"10,000","10,000","10,000",2014-01-17
