(선)갈치,태안,중,kg,37,"55,000","5,000","30,400",2022-06-14
(선)갑오징어,태안,대,c/s(상자),166,"6,000",500,"2,800",2022-06-14
(활)개조개,여수,대,box,14,"56,500","42,100","49,700",2022-06-14
(선)갯가재,군산,소,box,10,"21,200","15,100","15,700",2022-06-14
(선)깐홍합,여수,소,box,49,"16,000","10,500","13,800",2022-06-14
(활)다슬기,장항,중,그물망,5,"26,600","26,600","26,600",2022-06-14
(활)돌게,태안,중,kg,47,"6,000","6,000","6,000",2022-06-14
(활)민어,완도,중,kg,65,"45,000","23,000","37,000",2022-06-14
(선)민어,완도,2미,kg,1.6,"13,000","13,000","13,000",2022-06-14
(선)백조기,나로도,12미,S/P,4,"13,000","13,000","13,000",2022-06-14
(활)소라,순천,대,box,1,"53,500","53,500","53,500",2022-06-14
(활)암꽃게,태안,중소,kg,150,"23,000","23,000","23,000",2022-06-14
(냉)염고등어,노르웨이,대,CT/(BT),50,"39,200","39,200","39,200",2022-06-14
(선)은갈치,제주도,25미,S/P,28,"18,000","16,000","16,800",2022-06-14
(선)은갈치,제주도,6미,S/P,6,"280,000","280,000","280,000",2022-06-14
(선)은갈치,제주도,20미,S/P,89,"40,000","23,000","29,000",2022-06-14
(활)전복,완도,10/11미,kg,57.8,"34,000","30,000","32,400",2022-06-14
(선)참가자미,군산,중,S/P,4,"30,000","30,000","30,000",2022-06-14
(활)참돔,일본,중,kg,"1,560.9","21,500","3,000","15,900",2022-06-14
(선)간재미,태안,중,kg,"1,022","2,500",300,"1,100",2022-06-14
(선)갑오징어,보령,8미,c/s(상자),69,"53,000","47,000","51,300",2022-06-14
(활)개조개,통영,17미,box,1,"48,000","48,000","48,000",2022-06-14
(활)동죽,장항,중,그물망,13,"30,000","28,500","29,300",2022-06-14
(활)동죽,중국,대,box,5,"21,000","19,200","20,100",2022-06-14
(선)민어,목포,대,S/P,390.7,"18,000","7,000","13,500",2022-06-14
(선)민어,완도,중,kg,64.4,"40,000","13,000","24,200",2022-06-14
(선)박대,태안,중,kg,11.1,800,800,800,2022-06-14
(선)백조기,나로도,18미,S/P,2,"13,000","13,000","13,000",2022-06-14
(선)병어,완도,중,kg,26.3,"30,000","25,000","28,200",2022-06-14
(선)삼치,죽변,3미,S/P,13,"13,000","13,000","13,000",2022-06-14
(활)수꽃게,고흥,대중,kg,10,"9,000","9,000","9,000",2022-06-14
(활)암꽃게,고흥,소,kg,10,"18,000","18,000","18,000",2022-06-14
(선)열기,완도,중,kg,375.7,"9,000","2,000","7,500",2022-06-14
(선)오징어,속초,20미,S/P,56,"41,000","40,000","40,600",2022-06-14
(활)왕게,러시아,중,kg,102.6,"78,000","33,000","59,400",2022-06-14
(선)은갈치,제주도,8미,S/P,9,"250,000","220,000","240,600",2022-06-14
(활)전복,완도,17/18미,kg,396.5,"17,000","12,500","16,500",2022-06-14
(선)참돔,안면도,중,kg,5.7,"8,000","8,000","8,000",2022-06-14
(선)참돔,일본,중,kg,239.5,"4,000","1,200","2,200",2022-06-14
(활)감숭어,진도,중,kg,457.4,"8,000",300,"3,600",2022-06-14
(선)갑오징어,군산,10미,box,7,"29,200","29,200","29,200",2022-06-14
(선)갑오징어,태안,중,kg,12,"6,000","3,500","4,500",2022-06-14
(선)낙지,중국,12미,box,75,"19,200","18,500","18,700",2022-06-14
(활)돌게,군산,중,kg,200,"5,500","5,500","5,500",2022-06-14
(활)동죽,군산,중,그물망,12,"27,300","27,300","27,300",2022-06-14
(활)민어,군산,중,kg,46.6,"45,000","12,000","31,400",2022-06-14
(선)민어,진도,중,kg,4.1,"20,000","20,000","20,000",2022-06-14
