(선)간재미,태안,중,kg,262,"2,400",600,"1,700",2022-06-10
(선)간재미,대부도,대,망,20,"1,500",300,"1,100",2022-06-10
(활)개조개,여수,대,box,28,"60,000","20,000","53,600",2022-06-10
(선)깐홍합,여수,소,box,39,"17,000","13,800","15,200",2022-06-10
(선)넙치,대부도,중,kg,53.5,"9,000","4,500","7,500",2022-06-10
(활)농어,격포,중,kg,98.1,"25,000","18,000","21,900",2022-06-10
(선)돔,군산,대,S/P,6,"6,000","6,000","6,000",2022-06-10
(활)민어,완도,중,kg,205.2,"50,000","27,000","40,100",2022-06-10
(선)백조기,나로도,12미,S/P,1,"20,000","20,000","20,000",2022-06-10
(활)소라,순천,대,box,1,"60,000","60,000","60,000",2022-06-10
(냉)염고등어,노르웨이,대,CT/(BT),50,"39,000","39,000","39,000",2022-06-10
(선)은갈치,제주도,20미,S/P,156,"36,000","26,000","30,100",2022-06-10
(선)은갈치,제주도,6미,S/P,6,"285,000","270,000","277,500",2022-06-10
(선)은갈치,제주도,25미,S/P,43,"25,000","19,000","21,000",2022-06-10
(선)잿방어,강구,대,S/P,1,"117,000","117,000","117,000",2022-06-10
(활)전복,완도,22미,kg,117.1,"16,000","15,500","15,600",2022-06-10
(활)전복,완도,10/11미,kg,97.6,"34,000","21,000","30,800",2022-06-10
(활)전복,완도,11미,kg,31.8,"29,000","28,000","28,300",2022-06-10
(선)참가자미,군산,중,S/P,1,"30,000","30,000","30,000",2022-06-10
(활)참돔,일본,중,kg,"3,026.4","22,000","2,000","18,000",2022-06-10
(활)놀래미,안면도,중,kg,14.7,"28,000","7,000","19,500",2022-06-10
(활)농어,군산,중,kg,23.4,"22,000","8,000","17,800",2022-06-10
(선)도다리,안흥,중,kg,11.5,"3,000","1,500","2,700",2022-06-10
(활)동죽,중국,대,box,5,"36,500","35,000","36,000",2022-06-10
(선)민어,완도,중,kg,91.8,"32,000","8,000","26,700",2022-06-10
(선)민어,목포,대,S/P,50.2,"25,000","16,000","19,500",2022-06-10
