(가공)가자미,(원양)러시아,150/200,CT/(BT),150,"25,800","25,800","25,800",2011-04-20
(선)깐홍합,여수,소,box,490,"7,000","4,000","5,800",2011-04-20
(활)넙치,진도,중,kg,76,"15,000","3,000","6,500",2011-04-20
(선)넙치,목포,4미,S/P,2,"16,000","16,000","16,000",2011-04-20
(냉건)대멸치,여수,대멸,CT/(BT),180,"5,000","5,000","5,000",2011-04-20
(선)돔,통영,2미,S/P,1,"7,000","7,000","7,000",2011-04-20
(선)민대구,제주도,중,S/P,20,"8,000","8,000","8,000",2011-04-20
(선)백조기,부산(기장),15미,S/P,7,"25,000","25,000","25,000",2011-04-20
(활)소라,일본,중,kg,220,"6,000","5,800","5,800",2011-04-20
(활)소라,순천,대,box,6,"65,000","50,000","62,500",2011-04-20
(선)아귀,서산,중,kg,8.6,"5,300","5,300","5,300",2011-04-20
(선)아귀,삼천포,12미,S/P,1,"50,000","50,000","50,000",2011-04-20
(선)아귀,여수,중,c/s(상자),26,"3,000","3,000","3,000",2011-04-20
(선)아귀,목포,12미,S/P,18,"5,000","5,000","5,000",2011-04-20
(냉)아귀,중국,5미,CT/(BT),60,"55,000","55,000","55,000",2011-04-20
(활)오징어,속초,중,미(마리),800,"1,000","1,000","1,000",2011-04-20
(선)잡어,목포,중,S/P,1,"5,000","5,000","5,000",2011-04-20
(선)잡어,목포,10미,S/P,3,"10,000","10,000","10,000",2011-04-20
(활)전복,완도,10/11미,kg,33.6,"40,000","38,000","39,300",2011-04-20
(선)쭈꾸미,인천,중,box,9,"31,000","31,000","31,000",2011-04-20
(냉건)갈치포,삼천포,60미,S/P,20,"20,000","20,000","20,000",2011-04-20
(활)겉바지락,남해,대,그물망,26,"45,000","45,000","45,000",2011-04-20
(냉)고등어,부산(기장),76미,CT/(BT),50,"40,000","40,000","40,000",2011-04-20
(선)골뱅이,속초,중,S/P,148,"8,000","8,000","8,000",2011-04-20
(선)넙치,서산,중,kg,184.7,"7,000","2,000","5,200",2011-04-20
(선)넙치,보령,8미,c/s(상자),1,"10,000","10,000","10,000",2011-04-20
(냉)대포오징어,부산(기장),중,c/s(상자),34,"135,000","105,000","120,000",2011-04-20
(선)돔,목포,30미,S/P,1,"10,000","10,000","10,000",2011-04-20
(선)수꽃게,대천,중,S/P,4,"60,000","30,000","45,000",2011-04-20
(선)아귀,진도,중,S/P,8,"70,000","70,000","70,000",2011-04-20
(활)암꽃게,인천,대,kg,178,"19,500","19,500","19,500",2011-04-20
(선)연자돔,제주도,9미,S/P,3,"40,000","40,000","40,000",2011-04-20
(활)자주복,중국,중,kg,10,"25,000","25,000","25,000",2011-04-20
(활)전복,완도,11미,kg,51.5,"38,000","37,000","37,800",2011-04-20
(활)전복,완도,6미,kg,30.5,"69,000","61,000","64,000",2011-04-20
(활)쭈꾸미,인천,소,그물망,25,"45,000","45,000","45,000",2011-04-20
(활)참돔,제주도,중,kg,74.5,"33,000","14,000","24,200",2011-04-20
(활)참돔,일본,중,kg,294,"23,000","8,000","18,100",2011-04-20
(선)청어,통영,중,S/P,32,"12,000","12,000","12,000",2011-04-20
(냉)홍어,(원양)아르헨티나,중,CT/(BT),127,"110,000","110,000","110,000",2011-04-20
(선)간재미,보령,8미,c/s(상자),2,"15,000","15,000","15,000",2011-04-20
(선)갈치,부산(기장),대,S/P,40,"20,000","20,000","20,000",2011-04-20
(활)감숭어,여수,중,kg,"2,231.1","5,000",200,"1,800",2011-04-20
(냉)게,중국,중,box,20,"15,000","15,000","15,000",2011-04-20
(선)금태,목포,5단,S/P,5,"15,000","15,000","15,000",2011-04-20
