(냉)고등어,일본,400/500,CT/(BT),50,"43,500","43,500","43,500",2011-04-14
(선)깐홍합,여수,소,box,268,"6,000","3,500","4,800",2011-04-14
(선)대구,인천,3미,S/P,2,"50,000","50,000","50,000",2011-04-14
(냉건)대멸치,여수,대멸,CT/(BT),"1,500","10,000","10,000","10,000",2011-04-14
(선)민대구,제주도,중,S/P,27,"68,000","35,000","45,900",2011-04-14
(활)방게,진도,중,kg,220,"2,500","2,500","2,500",2011-04-14
(선)병어,통영,32미,S/P,1,"240,000","240,000","240,000",2011-04-14
(냉)부세,중국,400/500,CT/(BT),100,"30,000","30,000","30,000",2011-04-14
(선)삼치,여수,8미,S/P,6,"30,000","30,000","30,000",2011-04-14
(냉)삼치,부산(기장),중,CT/(BT),50,"40,000","40,000","40,000",2011-04-14
(활)소라,일본,중,kg,120,"7,000","7,000","7,000",2011-04-14
(냉)아귀,중국,5미,CT/(BT),25,"120,000","50,000","64,000",2011-04-14
(냉)아귀,중국,4미,CT/(BT),20,"50,000","50,000","50,000",2011-04-14
(선)은갈치,제주도,20미,S/P,111,"76,000","38,000","40,500",2011-04-14
(선)은갈치,제주도,11미,S/P,2,"143,000","143,000","143,000",2011-04-14
(활)전복,고흥,8/9미,kg,24.2,"46,000","46,000","46,000",2011-04-14
(활)전복,완도,22미,kg,10.8,"30,000","30,000","30,000",2011-04-14
(활)전복,고흥,9미,kg,36.4,"46,000","46,000","46,000",2011-04-14
(가공)쥐치,여수,중,CT/(BT),2,"520,000","510,000","515,000",2011-04-14
(선)홍어,중국,7미,c/s(상자),8,"120,000","120,000","120,000",2011-04-14
(선)가자미,감포,7미,S/P,1,"20,000","20,000","20,000",2011-04-14
(활)겉바지락,남해,대,그물망,20,"37,000","37,000","37,000",2011-04-14
(활)겉삐뚜리,인천,중,그물망,2,"55,000","55,000","55,000",2011-04-14
(선)골뱅이,속초,중,S/P,130,"5,000","5,000","5,000",2011-04-14
(선)금태,방어진,중,S/P,10,"100,000","60,000","80,000",2011-04-14
(활)넙치,진도,중,kg,213.4,"25,000","8,000","16,400",2011-04-14
(선)대구,감포,8미,S/P,5,"50,000","42,000","47,600",2011-04-14
(냉)머장어,(원양)인도네시아,중,CT/(BT),83,"30,000","30,000","30,000",2011-04-14
(선)붉은대게,후포,중,S/P,8,"50,000","40,000","41,300",2011-04-14
(활)소라,순천,대,box,6,"77,000","77,000","77,000",2011-04-14
(활)소라,여수,대,box,2,"80,000","80,000","80,000",2011-04-14
(냉)오징어,고성,30미,PAN(펜),100,"41,600","41,600","41,600",2011-04-14
(선)은갈치,제주도,6미,S/P,3,"185,000","145,000","171,700",2011-04-14
(활)전복,완도,6미,kg,6.1,"69,000","69,000","69,000",2011-04-14
(활)전복,완도,11미,kg,10.7,"37,000","37,000","37,000",2011-04-14
(활)전복,완도,10/11미,kg,54.1,"40,000","31,000","37,300",2011-04-14
(선)쭈꾸미,군산,중,box,20,"45,000","45,000","45,000",2011-04-14
(활)참돔,제주도,중,kg,22.5,"35,000","30,000","33,600",2011-04-14
(활)참돔,일본,중,kg,836.4,"21,000","1,000","17,700",2011-04-14
(선)청어,통영,16미,S/P,50,"3,000","3,000","3,000",2011-04-14
(선)가오리,방어진,중,S/P,12,"90,000","90,000","90,000",2011-04-14
(냉건)갈치포,삼천포,60미,S/P,20,"20,000","20,000","20,000",2011-04-14
