(냉)고등어,부산(기장),95미,S/P,40,"35,000","35,000","35,000",2014-05-13
(선)깐홍합,여수,소,box,258,"8,000","1,300","4,100",2014-05-13
(냉)낙지,중국,중,CT/(BT),10,"30,000","30,000","30,000",2014-05-13
(활)농어,격포,중,kg,6,"11,500","10,000","10,800",2014-05-13
(활)돌게,태안,중,kg,204,"6,100","6,100","6,100",2014-05-13
(선)돔,목포,4미,S/P,5,"40,000","40,000","40,000",2014-05-13
(선)명태,일본,18미,S/P,90,"35,000","35,000","35,000",2014-05-13
(활)민어,완도,중,kg,5,"30,000","30,000","30,000",2014-05-13
(선)방어,부산(기장),중,S/P,151.8,"12,000","2,500","5,900",2014-05-13
(냉)부세,중국,400/500,CT/(BT),50,"22,000","22,000","22,000",2014-05-13
(선)삼치,여수,8미,S/P,2,"16,000","16,000","16,000",2014-05-13
(선)아귀,목포,중,c/s(상자),20,"12,000","12,000","12,000",2014-05-13
(활)우럭,흑산도,중,kg,164.9,"13,700","9,000","10,900",2014-05-13
(선)은갈치,제주도,20미,S/P,54,"100,000","35,000","71,600",2014-05-13
(선)은갈치,제주도,6미,S/P,8,"170,000","160,000","168,800",2014-05-13
(선)은갈치,제주도,25미,S/P,2,"50,000","50,000","50,000",2014-05-13
(선)잡어,인천,중,kg,51.1,"7,000","1,500","3,700",2014-05-13
(활)전복,완도,10/11미,kg,68,"40,000","35,000","38,600",2014-05-13
(선)청어,죽변,20미,S/P,50,"3,000","3,000","3,000",2014-05-13
(선)홍어,중국,8미,S/P,12,"170,000","110,000","160,000",2014-05-13
(냉)가리비,중국,중,CT/(BT),2,"22,000","22,000","22,000",2014-05-13
(활)겉바지락,남해,대,그물망,15,"85,000","85,000","85,000",2014-05-13
(활)겉삐뚜리,인천,중,그물망,1,"72,000","72,000","72,000",2014-05-13
(냉)낙지(절단),베트남,중,CT/(BT),2,"22,000","22,000","22,000",2014-05-13
(선)대구,동해시,2미,S/P,25,"20,000","20,000","20,000",2014-05-13
(활)도다리,제주도,중,kg,101.9,"14,500","5,000","9,700",2014-05-13
(선)만디,마산,대,box,33,"11,100","10,000","10,100",2014-05-13
(선)방어,포항,대,S/P,5,"20,000","20,000","20,000",2014-05-13
(선)백조기,나로도,18미,S/P,5,"10,000","10,000","10,000",2014-05-13
(선)새조개,삼천포,8봉,box,5,"73,600","69,600","71,200",2014-05-13
(활)소라,순천,대,box,11,"74,000","65,000","71,200",2014-05-13
(활)암꽃게,인천,대,kg,50,"32,000","32,000","32,000",2014-05-13
(활)왕게,러시아,중,kg,276,"43,000","16,500","41,400",2014-05-13
(활)전복,완도,11미,kg,20.3,"37,000","37,000","37,000",2014-05-13
(활)전복,완도,중,kg,250.5,"24,000","17,000","22,600",2014-05-13
(활)쭈꾸미,대천,소,그물망,70,"40,000","40,000","40,000",2014-05-13
(활)참돔,서천,중,kg,183.4,"23,000","6,000","13,400",2014-05-13
(활)참돔,일본,중,kg,457.9,"19,000","10,500","14,400",2014-05-13
(활)토바지락,중국,2봉,box,119,"8,600","8,500","8,600",2014-05-13
(냉)가오리날개,아르헨티나,중,CT/(BT),100,"33,000","33,000","33,000",2014-05-13
(활)감숭어,여수,중,kg,"1,211.3","3,500",100,"2,000",2014-05-13
(선)골뱅이,죽변,중,c/s(상자),58,"15,000","15,000","15,000",2014-05-13
(선)꽁치,축산,60미,c/s(상자),18,"30,000","30,000","30,000",2014-05-13
(선)낙지,중국,18미,box,4,"25,500","25,500","25,500",2014-05-13
(선)대게,노르웨이,중,kg,47.1,"14,000","7,000","13,000",2014-05-13
(선)대구,방어진,6미,c/s(상자),20,"40,000","40,000","40,000",2014-05-13
(활)도다리,대천,중,kg,478.6,"18,000","1,000","7,500",2014-05-13
(선)민어,완도,중,kg,4.2,"23,000","23,000","23,000",2014-05-13
(선)병어,삼천포,4미,S/P,1,"10,000","10,000","10,000",2014-05-13
(냉)부세,중국,300/400,CT/(BT),150,"22,600","21,000","22,100",2014-05-13
(냉)오징어,후포,20미,S/P,370,"31,500","29,000","30,300",2014-05-13
(선)우럭,충무,중,kg,229.5,"14,000","7,000","8,900",2014-05-13
(선)은갈치,제주도,8미,S/P,6,"172,000","133,000","144,800",2014-05-13
(활)전복,완도,40/41미,kg,14.4,"18,000","17,000","17,500",2014-05-13
(활)전복,완도,17/18미,kg,53.4,"28,000","28,000","28,000",2014-05-13
(활)키조개,군산,대,box,18,"16,200","16,000","16,100",2014-05-13
(선)키조개꼭지,군산,3봉,box,1,"12,600","12,600","12,600",2014-05-13
(선)키조개히라,군산,10봉,box,4,"18,000","18,000","18,000",2014-05-13
(선)홍어,중국,7미,S/P,25,"170,000","110,000","134,000",2014-05-13
(선)갯장어,제주도,중,S/P,1,"20,000","20,000","20,000",2014-05-13
(선)갯장어,제주도,16미,S/P,2,"193,000","190,000","191,500",2014-05-13
(선)골뱅이,죽변,대,S/P,90,"15,000","8,000","8,700",2014-05-13
(선)골뱅이,포항,중,S/P,86,"15,000","13,000","14,200",2014-05-13
(선)금태,제주도,중,S/P,5,"100,000","100,000","100,000",2014-05-13
(선)깐바지락,여수,대,box,6,"130,000","130,000","130,000",2014-05-13
(선)낙지,중국,12미,box,114,"26,300","19,100","26,100",2014-05-13
(선)대구,속초,4미,S/P,97,"12,000","10,000","11,400",2014-05-13
(냉)명태,러시아,5통,PAN(펜),200,"32,000","32,000","32,000",2014-05-13
