(선)깐홍합,삼천포,소,box,10,"15,500","15,500","15,500",2011-12-05
(선)깐홍합,여수,소,box,387,"17,000","13,500","15,400",2011-12-05
(냉)낙지,중국,중,CT/(BT),5,"35,000","35,000","35,000",2011-12-05
(선)넙치,군산,중,c/s(상자),84,"15,000","15,000","15,000",2011-12-05
(선)대구,방어진,2미,S/P,1,"30,000","30,000","30,000",2011-12-05
(선)망둥어,격포,중,kg,430,"1,000",800,900,2011-12-05
(선)방어,속초,특대,S/P,77.2,"90,000","14,000","16,000",2011-12-05
(선)붕장어,제주도,특대,S/P,2,"40,000","40,000","40,000",2011-12-05
(선)오징어,속초,중,S/P,13,"10,000","10,000","10,000",2011-12-05
(선)오징어,부산(기장),20미,c/s(상자),45,"23,000","23,000","23,000",2011-12-05
(선)왕게,온두라스,중,kg,230.2,"13,000","1,000","8,200",2011-12-05
(활)우럭,흑산도,중,kg,475,"14,000","5,000","12,100",2011-12-05
(선)은갈치,제주도,6미,S/P,15,"190,000","80,000","90,000",2011-12-05
(선)잡어,목포,중,S/P,2,"5,000","5,000","5,000",2011-12-05
(활)전복,완도,22미,kg,31.5,"32,000","32,000","32,000",2011-12-05
(활)전복,고흥,8/9미,kg,23.8,"67,000","67,000","67,000",2011-12-05
(활)전복,완도,10/11미,kg,35.1,"50,000","50,000","50,000",2011-12-05
(선)참가자미,군산,중,S/P,48,"65,000","20,000","42,600",2011-12-05
(선)해남,목포,중,S/P,20,"65,000","52,000","61,300",2011-12-05
(냉)황복,기타(원양),M,CT/(BT),3,"50,000","50,000","50,000",2011-12-05
(선)가자미,군산,중,S/P,3,"5,000","5,000","5,000",2011-12-05
(선)가자미,보령,3단,c/s(상자),3,"15,000","15,000","15,000",2011-12-05
(선)고등어,부산(기장),48미,S/P,110,"10,000","10,000","10,000",2011-12-05
(선)까치복,삼천포,중,S/P,26.5,"13,000","10,500","11,900",2011-12-05
(선)대포오징어,강구,7미,S/P,13,"7,000","6,500","6,800",2011-12-05
(선)백조기,제주도,중,S/P,3,"30,000","30,000","30,000",2011-12-05
(선)병어,삼천포,44미,S/P,1,"140,000","140,000","140,000",2011-12-05
(선)삼치,여수,대,c/s(상자),97,"30,000","20,000","26,400",2011-12-05
(선)오징어,강구,20미,S/P,405,"36,000","25,000","30,600",2011-12-05
(활)왕게,온두라스,중,kg,499.6,"31,000","8,000","21,300",2011-12-05
(선)은갈치,제주도,8미,S/P,13,"155,000","80,000","97,300",2011-12-05
(활)자주복,중국,중,kg,10,"25,000","25,000","25,000",2011-12-05
(활)전복,완도,11미,kg,32.5,"51,000","50,000","50,200",2011-12-05
(선)참가자미,군산,소,S/P,54,"26,000","25,000","25,500",2011-12-05
(활)참돔,제주도,중,kg,23.6,"46,000","11,000","17,200",2011-12-05
(활)참돔,일본,중,kg,"2,238.3","100,000","8,000","17,000",2011-12-05
(선)참조기,제주도,75미,S/P,1,"500,000","500,000","500,000",2011-12-05
(선)청어,통영,중,S/P,3,"5,000","5,000","5,000",2011-12-05
(가공)코다리,(원양)러시아,중,CT/(BT),4,"38,000","38,000","38,000",2011-12-05
(선)통치,제주도,11미,S/P,14,"70,000","70,000","70,000",2011-12-05
(활)감성돔,중국,중,kg,193.1,"18,000","4,000","13,600",2011-12-05
(선)갯장어,제주도,중,S/P,45,"50,000","4,000","9,100",2011-12-05
(활)게,안흥,중,CT/(BT),248,"26,000","16,000","20,600",2011-12-05
(선)깐굴,남해,소,box,900,"41,000","23,000","35,100",2011-12-05
(선)깐바지락,여수,대,box,10,"70,000","70,000","70,000",2011-12-05
(선)대구,방어진,4미,c/s(상자),5,"30,000","30,000","30,000",2011-12-05
(활)방어,제주도,중,미(마리),"2,835.1","16,000","4,000","9,100",2011-12-05
(선)복어,통영,중,S/P,61,"19,000","4,000","11,900",2011-12-05
(선)복어,목포,대,S/P,37.3,"19,000","11,000","12,600",2011-12-05
(선)삼치,방어진,9미,S/P,1,"13,000","13,000","13,000",2011-12-05
(선)아귀,군산,중,S/P,11,"3,000","3,000","3,000",2011-12-05
(선)오징어,속초,20미,S/P,317,"15,000","5,000","12,300",2011-12-05
(선)오징어,부산(기장),20미,S/P,372,"38,000","35,500","37,400",2011-12-05
(선)은갈치,제주도,4미,S/P,7,"70,000","70,000","70,000",2011-12-05
(활)전복,완도,27/28미,kg,21.5,"27,000","27,000","27,000",2011-12-05
(활)전복,완도,17/18미,kg,77.6,"38,000","37,000","37,900",2011-12-05
(냉)철갑복,기타(원양),중,CT/(BT),18,"50,000","50,000","50,000",2011-12-05
(냉건)코다리명태,(원양)러시아,4X14,CT/(BT),58,"38,000","38,000","38,000",2011-12-05
(냉건)코다리명태,(원양)러시아,4X18,CT/(BT),50,"38,000","38,000","38,000",2011-12-05
(활)토바지락,중국,대,box,645,"6,000","2,600","4,600",2011-12-05
(선)갑오징어,강구,중,S/P,2,"10,000","10,000","10,000",2011-12-05
(선)갑오징어,속초,중,S/P,7,"24,000","20,000","23,400",2011-12-05
(활)겉삐뚜리,군산,대,box,1,"50,000","50,000","50,000",2011-12-05
(선)고등어,부산(기장),20미,S/P,283,"75,000","40,000","63,900",2011-12-05
(선)넙치,군산,중,S/P,22,"8,000","8,000","8,000",2011-12-05
(선)대게,속초,중,S/P,1,"20,000","20,000","20,000",2011-12-05
(선)대구,보령,10미,c/s(상자),17,"50,000","50,000","50,000",2011-12-05
(선)대구,속초,4미,S/P,12.3,"6,000","6,000","6,000",2011-12-05
(선)대구,임원,중,S/P,66.7,"7,000","5,000","5,400",2011-12-05
(선)대포오징어,축산,중,S/P,24.3,"11,000","8,500","10,400",2011-12-05
(선)도다리,군산,중,S/P,7,"14,000","14,000","14,000",2011-12-05
(선)물메기,방어진,4미,S/P,125,"8,000","4,000","6,400",2011-12-05
(선)밀복,죽변,중,S/P,19,"8,500","8,500","8,500",2011-12-05
(선)방어,임원,중,S/P,10.8,"13,000","13,000","13,000",2011-12-05
(선)삼치,삼천포,대,S/P,3,"48,000","48,000","48,000",2011-12-05
(선)삼치,통영,10미,S/P,97,"30,000","12,000","12,600",2011-12-05
(활)전복,고흥,7/8미,kg,11.4,"68,000","68,000","68,000",2011-12-05
(활)전복,완도,10미,kg,66.3,"56,000","54,000","54,400",2011-12-05
(활)전복,고흥,13/14미,kg,58.6,"45,000","45,000","45,000",2011-12-05
(선)참조기,제주도,중,S/P,90,"105,000","40,000","72,700",2011-12-05
(선)깐굴,통영,소,box,"4,239","30,000","7,500","16,400",2011-12-05
(선)대구,속초,중,S/P,136.6,"10,000","5,000","7,200",2011-12-05
(선)대구,인천,중,c/s(상자),459,"50,000","25,000","43,800",2011-12-05
(선)대포오징어,강구,1미,S/P,14.4,"12,000","12,000","12,000",2011-12-05
(선)문어,포항,대,S/P,1,"198,000","198,000","198,000",2011-12-05
(활)물바지락,삼천포,대,box,7,"25,000","25,000","25,000",2011-12-05
(선)밀복,포항,중,kg,100,"8,000","8,000","8,000",2011-12-05
(선)밀복,속초,중,S/P,24,"80,000","80,000","80,000",2011-12-05
(활)바위굴,마산,대,box,302,"16,500","10,000","15,800",2011-12-05
(선)바위굴,통영,대,box,82,"15,500","10,000","14,300",2011-12-05
(선)병어,통영,36미,S/P,2,"200,000","200,000","200,000",2011-12-05
(선)복어,목포,중,S/P,12.1,"23,000","16,000","20,500",2011-12-05
(활)암꽃게,격포,중,kg,37,"28,000","13,000","24,800",2011-12-05
(활)암꽃게,진도,중,kg,130,"20,000","20,000","20,000",2011-12-05
(냉건)오징어채,기타(원양),중,CT/(BT),3,"30,000","30,000","30,000",2011-12-05
(활)전복,신안,8미,kg,22.5,"68,000","68,000","68,000",2011-12-05
(활)진주담치,여수,대,그물망,375,"17,000","12,000","13,700",2011-12-05
(활)진주담치,마산,대,그물망,444,"42,000","12,000","17,700",2011-12-05
(선)쭈꾸미,군산,12코,box,2,"26,400","26,400","26,400",2011-12-05
(선)학꽁치,임원,중,S/P,6,"15,000","15,000","15,000",2011-12-05
(선)가자미,속초,20미,S/P,49,"4,000","4,000","4,000",2011-12-05
(선)깐굴,마산,소,box,7,"14,000","14,000","14,000",2011-12-05
(선)깐바지락,여수,소,box,10,"15,000","15,000","15,000",2011-12-05
(선)깐바지락,삼천포,소,box,364,"16,000","13,000","14,000",2011-12-05
(선)깐홍합,마산,소,box,49,"16,500","13,000","14,100",2011-12-05
(선)대포오징어,부산(기장),대,S/P,22.9,"12,000","5,500","9,700",2011-12-05
(선)물메기,제주도,중,S/P,28,"3,000","3,000","3,000",2011-12-05
(선)미더덕,마산,소,box,270,"11,000","4,000","8,100",2011-12-05
(선)밀복,임원,중,S/P,38,"80,000","8,000","67,100",2011-12-05
(선)방어,강구,1미,S/P,67.4,"10,000","5,000","7,600",2011-12-05
(선)병어,통영,42미,S/P,4,"150,000","150,000","150,000",2011-12-05
