(활)겉바지락,고창,대,그물망,128,"59,000","48,000","55,600",2010-09-29
(선)깐홍합,삼천포,소,box,20,"6,000","6,000","6,000",2010-09-29
(선)깐홍합,여수,소,box,383,"12,000","4,000","9,000",2010-09-29
(선)넙치,대천,중,S/P,2,"50,000","50,000","50,000",2010-09-29
(냉건)대멸치,여수,대멸,CT/(BT),70,"15,000","12,000","13,800",2010-09-29
(선)병어,목포,소,S/P,1,"30,000","30,000","30,000",2010-09-29
(선)분홍새우,거진,중,S/P,110,"14,000","4,500","5,900",2010-09-29
(선)새치,동해시,중,S/P,3,"22,000","22,000","22,000",2010-09-29
(선)아귀,군산,8미,S/P,98,"10,000","10,000","10,000",2010-09-29
(냉)아귀,중국,4미,CT/(BT),103,"70,000","35,000","41,500",2010-09-29
(냉)아귀,중국,5미,CT/(BT),46,"70,000","70,000","70,000",2010-09-29
(활)오징어,주문진,중,미(마리),753,"1,000","1,000","1,000",2010-09-29
(선)오징어,거진,20미,S/P,20,"10,000","10,000","10,000",2010-09-29
(선)은갈치,제주도,38미,S/P,20,"25,000","25,000","25,000",2010-09-29
(선)은갈치,제주도,20미,S/P,77,"25,000","10,000","16,200",2010-09-29
(선)은갈치,제주도,6미,S/P,33,"170,000","30,000","53,800",2010-09-29
(활)전복,완도,22미,kg,22.7,"26,000","26,000","26,000",2010-09-29
(활)전복,백령도,8미,kg,4.4,"65,000","65,000","65,000",2010-09-29
(활)전복,완도,10/11미,kg,11.3,"37,000","37,000","37,000",2010-09-29
(활)전복,고흥,8/9미,kg,11.7,"45,000","45,000","45,000",2010-09-29
(선)낙지,중국,40미,box,12,"17,000","16,000","16,800",2010-09-29
(선)넙치,군산,소,S/P,1,"15,000","15,000","15,000",2010-09-29
(선)대구,동해시,2미,S/P,4,"20,000","20,000","20,000",2010-09-29
(선)대하(새우),태국,30미,kg,30,"17,000","17,000","17,000",2010-09-29
(선)물가자미,거진,13미,S/P,16,"6,000","6,000","6,000",2010-09-29
(선)방게,보령,중,c/s(상자),26,"3,000","3,000","3,000",2010-09-29
(선)백조기,통영,8미,S/P,8,"5,000","5,000","5,000",2010-09-29
(선)병어,남해,6미,S/P,1,"15,000","15,000","15,000",2010-09-29
(선)붉은대게,거진,중,S/P,1,"60,000","60,000","60,000",2010-09-29
(선)새치,거진,중,S/P,1,"22,000","22,000","22,000",2010-09-29
(활)소라,중국,대,box,70,"90,000","55,000","71,400",2010-09-29
(활)수꽃게,인천,대,kg,86,"10,000","10,000","10,000",2010-09-29
(선)아귀,군산,2미,S/P,23,"35,000","35,000","35,000",2010-09-29
(선)은갈치,제주도,2미,S/P,2,"50,000","40,000","45,000",2010-09-29
(선)은갈치,제주도,25미,S/P,1,"20,000","20,000","20,000",2010-09-29
(활)전복,완도,11미,kg,79.5,"35,000","33,000","33,600",2010-09-29
(선)참가자미,군산,중,S/P,62,"50,000","38,000","42,800",2010-09-29
(선)참가자미,군산,소,S/P,23,"16,000","16,000","16,000",2010-09-29
(활)참돔,일본,중,kg,990.7,"21,000","3,000","16,700",2010-09-29
(가공)코다리,(원양)러시아,중,CT/(BT),1,"40,000","40,000","40,000",2010-09-29
(냉)가리비,중국,중,CT/(BT),10,"20,000","20,000","20,000",2010-09-29
(선)검복,군산,중,S/P,42.5,"21,000","14,000","15,300",2010-09-29
(선)낙지,중국,28미,box,20,"17,000","17,000","17,000",2010-09-29
(선)대구,감포,3미,S/P,30,"20,000","20,000","20,000",2010-09-29
(선)도루묵,거진,12미,S/P,80,"5,000","5,000","5,000",2010-09-29
(선)도루묵,동해시,10미,S/P,139,"7,000","7,000","7,000",2010-09-29
(선)물가자미,거진,중,S/P,40,"3,000","3,000","3,000",2010-09-29
(선)민어,목포,12미,S/P,6,"17,000","17,000","17,000",2010-09-29
(선)백조기,통영,10미,S/P,76,"5,000","5,000","5,000",2010-09-29
(선)병어,통영,38미,S/P,1,"150,000","150,000","150,000",2010-09-29
(선)병어,삼천포,46미,S/P,1,"70,000","70,000","70,000",2010-09-29
(선)병어,삼천포,44미,S/P,3,"100,000","80,000","93,300",2010-09-29
(선)병어,목포,12미,S/P,10,"12,000","12,000","12,000",2010-09-29
(선)삼치,포항,10미,S/P,21,"7,000","7,000","7,000",2010-09-29
(선)삼치,임원,8미,S/P,52,"6,000","6,000","6,000",2010-09-29
(선)연어,죽변,2미,S/P,7.8,"2,000","2,000","2,000",2010-09-29
(선)은갈치,제주도,8미,S/P,161,"160,000","30,000","58,300",2010-09-29
(활)전어,대부도,중,kg,205,"5,000","2,000","3,400",2010-09-29
(선)참돔,일본,중,kg,49.2,"12,000","7,000","11,100",2010-09-29
(냉)홍합,뉴질랜드,중,CT/(BT),1,"50,000","50,000","50,000",2010-09-29
(선)금태,부산(기장),20미,S/P,1,"40,000","40,000","40,000",2010-09-29
(선)낙지,중국,18미,box,92,"21,500","20,000","21,000",2010-09-29
(냉)낙지(절단),중국,L,CT/(BT),10,"18,000","18,000","18,000",2010-09-29
(선)대구,거진,2미,S/P,11,"15,000","15,000","15,000",2010-09-29
(선)도루묵,거진,중,S/P,258,"5,000","3,000","4,000",2010-09-29
(활)돌게,안흥,중,kg,77,"3,300","3,300","3,300",2010-09-29
(선)민대구,목포,8미,c/s(상자),2,"10,000","10,000","10,000",2010-09-29
(선)병어,통영,48미,S/P,2,"50,000","50,000","50,000",2010-09-29
(선)복어,동해시,중,S/P,79,"20,000","15,000","17,500",2010-09-29
(선)복어,통영,중,S/P,93.7,"20,000","13,000","16,300",2010-09-29
(선)삼치,후포,5미,S/P,1,"60,000","60,000","60,000",2010-09-29
(선)아귀,군산,중,S/P,10,"20,000","20,000","20,000",2010-09-29
(냉)아귀,중국,3미,CT/(BT),10,"70,000","70,000","70,000",2010-09-29
(냉)아귀,미국,L,CT/(BT),30,"100,000","100,000","100,000",2010-09-29
(활)전복,완도,27/28미,kg,24,"24,000","24,000","24,000",2010-09-29
(활)전복,완도,17/18미,kg,33.1,"29,000","29,000","29,000",2010-09-29
(활)전복,백령도,10미,kg,7.5,"50,000","45,000","47,300",2010-09-29
(선)참가자미,방어진,중,S/P,2,"100,000","60,000","80,000",2010-09-29
(활)참돔,일본,소,kg,33.9,"14,000","8,800","11,600",2010-09-29
(선)갑오징어,속초,중,S/P,2,"13,000","13,000","13,000",2010-09-29
(활)게,안흥,중,CT/(BT),445,"16,000","15,300","15,500",2010-09-29
(선)고등어,부산(기장),20미,S/P,996,"37,000","37,000","37,000",2010-09-29
(냉)고등어,부산(기장),38미,CT/(BT),30,"20,000","20,000","20,000",2010-09-29
(선)깐바지락,여수,대,box,8,"105,000","105,000","105,000",2010-09-29
(선)낙지,중국,12미,box,33,"24,000","22,000","22,800",2010-09-29
(선)대구,포항,중,S/P,11,"70,000","60,000","65,500",2010-09-29
(선)대구,속초,4미,S/P,3,"15,000","15,000","15,000",2010-09-29
(선)대구,임원,중,S/P,14.5,"9,000","9,000","9,000",2010-09-29
(선)민대구,목포,6미,c/s(상자),1,"10,000","10,000","10,000",2010-09-29
(선)방어,임원,중,S/P,7,"10,000","10,000","10,000",2010-09-29
(선)복어,여수,중,S/P,215.7,"19,000","1,000","13,800",2010-09-29
(선)삼치,방어진,9미,S/P,2,"35,000","35,000","35,000",2010-09-29
(선)삼치,남해,15미,S/P,24,"5,000","5,000","5,000",2010-09-29
(냉)삼치,마산,3단,CT/(BT),22,"30,000","30,000","30,000",2010-09-29
(선)은갈치,제주도,4미,S/P,28,"105,000","40,000","43,800",2010-09-29
(활)전복,완도,9/10미,kg,10,"40,000","40,000","40,000",2010-09-29
