(선)갯장어,나로도,중,S/P,47,"12,000","9,000","10,200",2016-09-05
(선)검복,보령,소,S/P,13.4,"4,000","3,000","3,600",2016-09-05
(활)겉바지락,고창,대,그물망,15,"51,000","51,000","51,000",2016-09-05
(활)겉바지락,서산,대,그물망,22,"49,000","49,000","49,000",2016-09-05
(선)깐홍합,여수,소,box,179,"14,500","6,000","11,600",2016-09-05
(냉)낙지,중국,중,CT/(BT),15,"24,000","24,000","24,000",2016-09-05
(활)돌게,태안,중,kg,33,"4,000","4,000","4,000",2016-09-05
(선)백조기,삼천포,3단,S/P,4,"220,000","220,000","220,000",2016-09-05
(선)병어,나로도,28미,S/P,2,"210,000","196,000","203,000",2016-09-05
(냉)분홍새우,아르헨티나,30미,kg,20,"15,000","15,000","15,000",2016-09-05
(활)수꽃게,군산,소,kg,80,"6,000","6,000","6,000",2016-09-05
(활)수꽃게,대부도,특대,kg,50,"15,500","15,500","15,500",2016-09-05
(냉)아귀,중국,S,CT/(BT),5,"38,000","38,000","38,000",2016-09-05
(냉)아귀,중국,5미,CT/(BT),4,"110,000","110,000","110,000",2016-09-05
(선)은갈치,제주도,6미,S/P,5,"370,000","330,000","338,000",2016-09-05
(선)은갈치,제주도,2미,S/P,1,"140,000","140,000","140,000",2016-09-05
(선)은갈치,제주도,20미,S/P,125,"180,000","8,000","52,400",2016-09-05
(활)전복,완도,10/11미,kg,41.7,"35,000","34,000","34,500",2016-09-05
(활)전복,완도,22미,kg,31.9,"20,000","19,000","19,700",2016-09-05
(선)참돔,통영,소,kg,36.4,"5,000","1,000","3,000",2016-09-05
(선)곰치,속초,중,S/P,2,"100,000","100,000","100,000",2016-09-05
(선)넙치,군산,소,kg,22.9,"5,000","2,000","3,800",2016-09-05
(선)만디,마산,대,box,1,"40,000","40,000","40,000",2016-09-05
(선)민어,완도,중,S/P,200.7,"25,000","13,000","22,300",2016-09-05
(선)민어,군산,소,kg,14.7,"7,500","7,500","7,500",2016-09-05
(선)방어,포항,대,S/P,1,"15,000","15,000","15,000",2016-09-05
(선)백조기,나로도,18미,S/P,3,"5,000","5,000","5,000",2016-09-05
(선)병어,남해,10미,S/P,2,"37,000","37,000","37,000",2016-09-05
(선)분홍새우,속초,30미,S/P,187,"10,000","7,000","8,800",2016-09-05
(선)삼치,제주도,5미,S/P,1,"8,000","8,000","8,000",2016-09-05
(활)소라,여수,대,box,1,"88,800","88,800","88,800",2016-09-05
(활)소라,순천,대,box,6,"121,000","121,000","121,000",2016-09-05
(활)소라,인천,대,그물망,3,"161,000","161,000","161,000",2016-09-05
(활)수꽃게,인천,대,kg,460,"13,500","9,000","10,700",2016-09-05
(선)수꽃게,태안,중,CT/(BT),303,"7,300","3,000","5,600",2016-09-05
(활)암꽃게,인천,대,kg,268,"8,500","7,500","8,200",2016-09-05
(선)오징어,진도,20미,S/P,137,"43,000","40,000","40,700",2016-09-05
(활)왕게,러시아,중,kg,276.2,"34,000","7,000","31,100",2016-09-05
(활)전복,완도,중,kg,66,"53,000","26,000","44,300",2016-09-05
(활)참돔,일본,중,kg,883.8,"20,000","3,000","11,600",2016-09-05
(활)가무락,순천,대,그물망,3,"165,200","165,200","165,200",2016-09-05
(선)검복,안흥,9미,S/P,4.1,"5,000","5,000","5,000",2016-09-05
(선)대구,보령,15미,S/P,1,"80,000","80,000","80,000",2016-09-05
(선)민어,목포,대,S/P,"1,955.8","25,000","3,500","14,600",2016-09-05
(선)백조기,나로도,14미,S/P,2,"8,000","8,000","8,000",2016-09-05
(선)병어,남해,6미,S/P,2,"33,000","33,000","33,000",2016-09-05
(선)병어,나로도,26미,S/P,2,"260,000","221,000","240,500",2016-09-05
(선)병어,통영,38미,S/P,1,"400,000","400,000","400,000",2016-09-05
(선)병어,나로도,22미,S/P,10,"341,000","286,000","315,500",2016-09-05
(선)삼치,목포,중,S/P,1,"10,000","10,000","10,000",2016-09-05
(선)삼치,후포,15미,S/P,79,"2,000","2,000","2,000",2016-09-05
(선)삼치,포항,10미,S/P,46,"10,000","5,000","8,100",2016-09-05
(활)암꽃게,고흥,대,kg,60,"9,000","9,000","9,000",2016-09-05
(냉)연자돔,제주도,23미,CT/(BT),33,"95,000","85,000","93,200",2016-09-05
(냉)오징어,후포,20미,S/P,150,"34,000","34,000","34,000",2016-09-05
(선)은갈치,제주도,8미,S/P,45,"250,000","220,000","234,000",2016-09-05
(냉)절단게,중국,중,CT/(BT),1,"23,000","23,000","23,000",2016-09-05
(활)참돔,안흥,중,kg,77.2,"25,000","13,500","16,200",2016-09-05
(선)참돔,일본,중,kg,115.2,"5,000","1,000","3,700",2016-09-05
(냉)홍다리얼룩새우,태국,20미,kg,5,"19,500","19,500","19,500",2016-09-05
(선)갈치,부산(기장),대,S/P,15,"25,000","25,000","25,000",2016-09-05
(선)갈치,부산(기장),15미,S/P,5,"10,000","10,000","10,000",2016-09-05
(활)감숭어,군산,소,kg,230.7,"4,000",100,800,2016-09-05
(냉)민어,여수,대,S/P,5,"200,000","200,000","200,000",2016-09-05
(선)병어,남해,8미,S/P,4,"36,000","36,000","36,000",2016-09-05
(선)병어,삼천포,2미,S/P,1,"20,000","20,000","20,000",2016-09-05
(선)병어,나로도,20미,S/P,5,"350,000","320,000","344,000",2016-09-05
