(선)간재미,태안,중,kg,205,"5,500",600,"2,700",2019-12-03
(활)겉바지락,고창,대,그물망,4,"67,000","66,000","66,500",2019-12-03
(선)금태,방어진,22미,S/P,1,"409,000","409,000","409,000",2019-12-03
(선)금태,방어진,중,S/P,1,"200,000","200,000","200,000",2019-12-03
(선)깐홍합,여수,소,box,89,"16,600","12,200","14,500",2019-12-03
(활)돌게,태안,중,kg,20,"11,000","11,000","11,000",2019-12-03
(선)물메기,군산,8미,kg,10,"7,000","7,000","7,000",2019-12-03
(선)물메기,군산,2미,kg,43,"11,000","6,000","8,900",2019-12-03
(선)방어,완도,중,S/P,108.9,"3,000","1,500","1,800",2019-12-03
(선)백조기,제주도,중,S/P,19,"33,000","33,000","33,000",2019-12-03
(선)서대,나로도,2미,S/P,1,"40,000","40,000","40,000",2019-12-03
(활)왕게,러시아,중,kg,"2,000","56,000","3,000","43,900",2019-12-03
(선)은갈치,제주도,6미,S/P,5,"160,000","80,000","144,000",2019-12-03
(선)은갈치,제주도,25미,S/P,28,"41,000","24,000","34,400",2019-12-03
(선)은갈치,제주도,20미,S/P,39,"37,000","37,000","37,000",2019-12-03
(선)잡어,목포,중,S/P,4.7,"5,000","5,000","5,000",2019-12-03
(활)전복,완도,10/11미,kg,77.1,"31,000","31,000","31,000",2019-12-03
(선)쭈꾸미,군산,중,box,52,"27,500","24,000","24,900",2019-12-03
(선)참가자미,군산,중,S/P,36.7,"160,000","6,000","84,700",2019-12-03
(활)참돔,일본,중,kg,"1,592.3","18,000","3,000","13,200",2019-12-03
(활)가리비,마산,중,box,54,"23,000","19,300","20,900",2019-12-03
(선)감성돔,삼천포,중,S/P,1,"15,000","15,000","15,000",2019-12-03
(활)감숭어,여수,중,kg,223.3,"6,500","1,000","2,500",2019-12-03
(선)갑오징어,군산,10미,box,20,"25,000","24,500","24,700",2019-12-03
(선)다랑어,삼척,중,S/P,2,"100,000","100,000","100,000",2019-12-03
(활)대맛,군산,20뭉치,그물망,4,"120,000","120,000","120,000",2019-12-03
(선)도다리,안흥,중,kg,27.3,"5,500","3,500","4,100",2019-12-03
(활)돌꼬막,군산,중,그물망,10,"22,100","22,100","22,100",2019-12-03
(활)문어,고흥,중,kg,110,"14,000","13,000","13,600",2019-12-03
(선)물메기,군산,3미,kg,53,"5,500","5,500","5,500",2019-12-03
(활)봉바지락,중국,중,box,7,"7,500","7,200","7,400",2019-12-03
(선)상어,부산(기장),중,S/P,7,"17,000","6,000","11,100",2019-12-03
(선)아귀,군산,중,S/P,37,"10,000","10,000","10,000",2019-12-03
(활)암꽃게,고흥,소,kg,30,"18,000","18,000","18,000",2019-12-03
(선)우럭,충무,중,kg,176,"15,000","8,500","11,200",2019-12-03
(선)은갈치,제주도,8미,S/P,44,"146,000","42,000","142,400",2019-12-03
(냉)은갈치,제주도,45미,CT/(BT),130,"60,000","60,000","60,000",2019-12-03
(활)전복,완도,중,kg,936.1,"54,000","11,000","24,000",2019-12-03
(활)전복,완도,35/40미,kg,11.6,"20,000","20,000","20,000",2019-12-03
(선)참조기,제주도,75미,S/P,1,"800,000","800,000","800,000",2019-12-03
(활)감성돔,중국,중,kg,22.4,"37,000","30,000","34,800",2019-12-03
(선)까치복,축산,중,S/P,48.7,"8,500","6,000","8,000",2019-12-03
(선)깐굴,남해,소,box,450,"43,500","26,300","35,400",2019-12-03
(선)깐굴,통영,소,box,"1,185","35,500","18,500","21,500",2019-12-03
(선)낙지,중국,12미,box,101,"27,100","25,000","25,500",2019-12-03
(활)돔,일본,중,kg,99.5,"23,000","10,000","14,600",2019-12-03
(활)메지,동해시,중,미(마리),52,"1,000","1,000","1,000",2019-12-03
(선)밀복,죽변,중,S/P,100,"5,200","5,000","5,100",2019-12-03
(활)방어,동해시,중,kg,"5,255.6","15,000","2,500","8,700",2019-12-03
(선)아귀,나로도,8미,S/P,4,"13,000","13,000","13,000",2019-12-03
(선)아귀,나로도,4미,S/P,5,"16,000","16,000","16,000",2019-12-03
(선)아귀,나로도,중,S/P,2,"6,000","6,000","6,000",2019-12-03
(활)암꽃게,진도,중,kg,10,"9,000","9,000","9,000",2019-12-03
(선)옥돔,제주도,5미,S/P,5,"225,000","225,000","225,000",2019-12-03
(선)점성어,중국,중,kg,7.5,800,800,800,2019-12-03
(선)쭈꾸미,중국,중,box,34,"19,100","17,000","18,300",2019-12-03
(선)쭈꾸미,장항,중,box,113,"27,000","25,300","26,100",2019-12-03
(활)참숭어,부안,중,kg,"1,026.2","8,000","3,000","5,000",2019-12-03
(활)칼바지락,중국,중,box,204,"9,600","7,000","8,100",2019-12-03
(선)키조개,보령,10코,box,13,"64,000","63,600","63,800",2019-12-03
(선)간재미,안흥,중,kg,84,"6,000","2,500","3,600",2019-12-03
(선)갑오징어,군산,3코,box,3,"25,500","25,500","25,500",2019-12-03
(선)깐굴,마산,소,box,60,"19,500","10,000","14,000",2019-12-03
(선)깐바지락,여수,소,box,39,"39,000","36,100","37,000",2019-12-03
(선)깐바지락,삼천포,소,box,55,"35,000","32,000","33,500",2019-12-03
