(활)가리비,마산,중,box,17,"26,000","25,100","25,500",2020-11-06
(냉)갈치,중국,250/350,CT/(BT),10,"66,000","66,000","66,000",2020-11-06
(활)겉바지락,고창,대,그물망,22,"57,100","56,100","56,400",2020-11-06
(냉)고등어,제주도,21미,S/P,1,"35,000","35,000","35,000",2020-11-06
(선)깐홍합,여수,소,box,86,"23,500","20,100","21,400",2020-11-06
(활)돌게,태안,중,kg,35,"11,500","11,500","11,500",2020-11-06
(활)문어,목포,중,kg,35.7,"16,000","10,000","12,100",2020-11-06
(선)연어,속초,중,S/P,65.8,"2,000","1,500","1,600",2020-11-06
(선)오징어,속초,중,S/P,1,"25,000","25,000","25,000",2020-11-06
(활)왕게,러시아,중,kg,"2,708","52,000","10,000","44,300",2020-11-06
(선)은갈치,제주도,6미,S/P,10,"165,000","150,000","161,500",2020-11-06
(선)은갈치,제주도,25미,S/P,38,"39,000","25,000","36,300",2020-11-06
(선)잡어,목포,중,S/P,40,"11,500","3,000","6,200",2020-11-06
(활)재첩,고창,대,그물망,5,"30,000","26,300","28,100",2020-11-06
(활)전복,완도,10/11미,kg,179.2,"31,000","23,000","27,500",2020-11-06
(활)참돔,일본,중,kg,"1,212.4","18,000","6,000","15,100",2020-11-06
(활)참돔,서천,중,kg,21.1,"23,000","10,000","19,600",2020-11-06
(선)참돔,서천,중,kg,11.3,"307,500","7,000","38,000",2020-11-06
(선)참조기,제주도,6미,S/P,1,"102,000","102,000","102,000",2020-11-06
(선)흰다리새우,태안,소,box,34,"17,500","13,600","14,900",2020-11-06
(선)갈치,삼천포,15미,S/P,2,"10,000","10,000","10,000",2020-11-06
(선)갑오징어,포항,2미,S/P,12,"25,000","25,000","25,000",2020-11-06
(선)갑오징어,군산,10미,box,12,"30,000","28,000","28,400",2020-11-06
(선)갯장어,제주도,중,S/P,1,"27,000","27,000","27,000",2020-11-06
(선)고등어,제주도,14미,S/P,20,"47,000","35,000","38,600",2020-11-06
(선)낙지,중국,6미,box,20,"22,200","22,000","22,100",2020-11-06
(선)도다리,안흥,중,kg,68.4,"5,500","2,500","4,200",2020-11-06
(선)돔,일본,중,kg,12.5,"6,000","6,000","6,000",2020-11-06
(활)방어,동해시,중,kg,"1,100.7","13,000","2,000","6,000",2020-11-06
(선)병어,삼천포,2미,S/P,96,"20,000","20,000","20,000",2020-11-06
(활)봉바지락,중국,중,box,5,"12,000","10,500","11,200",2020-11-06
(활)암꽃게,고흥,소,kg,24,"11,000","10,000","10,400",2020-11-06
(선)오징어,속초,20미,S/P,10,"62,000","62,000","62,000",2020-11-06
(선)은갈치,제주도,8미,S/P,41,"136,000","120,000","130,200",2020-11-06
(선)은갈치,제주도,4미,S/P,1,"175,000","175,000","175,000",2020-11-06
(활)전복,완도,중,kg,11,"14,000","14,000","14,000",2020-11-06
(활)전복,완도,17/18미,kg,127.2,"20,000","19,000","19,200",2020-11-06
(선)전어,해남,중,kg,225,"7,000","3,000","4,800",2020-11-06
(활)줄돔,일본,중,kg,31.4,"90,000","80,000","83,200",2020-11-06
(선)참돔,일본,중,kg,15.4,"7,000","2,000","6,300",2020-11-06
(선)갈치,추자도,중,S/P,111,"77,000","15,000","34,400",2020-11-06
(활)감성돔,중국,중,kg,41.8,"30,000","13,000","20,400",2020-11-06
(선)갑오징어,속초,중,S/P,4,"25,000","22,000","24,300",2020-11-06
(냉)고등어,노르웨이,300/500,CT/(BT),35,"57,000","56,000","56,700",2020-11-06
(선)깐굴,남해,소,box,250,"44,200","32,000","40,200",2020-11-06
(선)대포오징어,후포,중,S/P,1,"121,000","121,000","121,000",2020-11-06
