(활)겉바지락,고창,대,그물망,48,"65,000","52,000","60,100",2020-08-08
(선)깐홍합,여수,소,box,113,"10,700","7,100","9,500",2020-08-08
(선)민어,신안,4미,S/P,94,"450,000","9,000","30,300",2020-08-08
(선)민어,신안,2미,S/P,2.2,"17,000","17,000","17,000",2020-08-08
(선)민어,신안,7미,S/P,7,"12,000","12,000","12,000",2020-08-08
(선)병어,신안,16미,S/P,2,"70,000","70,000","70,000",2020-08-08
(선)삼치,임원,대,S/P,7,"80,000","66,000","75,100",2020-08-08
(냉)오징어,(원양)포클랜드,M2,PAN(펜),20,"123,000","123,000","123,000",2020-08-08
(활)왕게,러시아,중,kg,182,"60,000","22,000","43,700",2020-08-08
(선)은갈치,제주도,6미,S/P,1,"260,000","260,000","260,000",2020-08-08
(선)은갈치,제주도,25미,S/P,1,"50,000","50,000","50,000",2020-08-08
(선)은갈치,제주도,11미,S/P,1,"83,000","83,000","83,000",2020-08-08
(선)은갈치,제주도,20미,S/P,7,"70,000","45,000","66,400",2020-08-08
(선)잡어,목포,중,S/P,10.8,"33,000","1,000","8,400",2020-08-08
(활)재첩,고창,대,그물망,20,"33,000","30,500","31,400",2020-08-08
(활)전복,완도,22미,kg,118.4,"18,000","17,000","17,600",2020-08-08
(활)전복,완도,10/11미,kg,136.2,"25,000","18,000","22,100",2020-08-08
(활)전복,완도,6미,kg,3.8,"73,000","73,000","73,000",2020-08-08
(활)전복,완도,11미,kg,23.6,"25,000","24,000","24,500",2020-08-08
(활)참돔,일본,중,kg,"3,286.9","22,000","2,000","12,500",2020-08-08
(냉)가자미(H/G),러시아,200/300,CT/(BT),30,"12,200","12,200","12,200",2020-08-08
(선)깐홍합,통영,소,box,5,"7,000","7,000","7,000",2020-08-08
(선)돔,일본,중,kg,306.1,"3,000","1,000","3,000",2020-08-08
(선)만디,마산,1봉,box,80,"5,800","5,700","5,800",2020-08-08
(선)만디,마산,대,box,2,"15,000","15,000","15,000",2020-08-08
(선)민어,목포,대,S/P,337.7,"23,000","7,000","16,500",2020-08-08
(선)민어,신안,5미,S/P,40.3,"477,000","12,000","66,900",2020-08-08
(활)봉바지락,중국,중,box,3,"13,500","9,000","10,800",2020-08-08
(활)붉바리,완도,중,kg,23.2,"90,000","80,000","86,700",2020-08-08
(선)삼치,후포,5미,S/P,11,"79,000","60,000","70,600",2020-08-08
(선)오징어,안흥,25미,S/P,15,"61,000","61,000","61,000",2020-08-08
(선)오징어,군산,20미,S/P,39,"90,000","64,000","66,700",2020-08-08
(선)우럭,삼천포,5미,S/P,1,"21,000","21,000","21,000",2020-08-08
(선)우럭,충무,중,kg,161,"14,000","9,500","11,300",2020-08-08
(선)은갈치,제주도,4미,S/P,1,"75,000","75,000","75,000",2020-08-08
(활)전복,완도,17/18미,kg,266.7,"20,000","18,000","18,500",2020-08-08
(활)전복,완도,9/10미,kg,93.5,"29,000","23,000","26,700",2020-08-08
(활)줄돔,일본,중,kg,20.6,"68,000","28,000","47,400",2020-08-08
(선)참돔,일본,중,kg,52.7,"4,500","1,500","3,200",2020-08-08
(선)참돔,안면도,중,kg,38.7,"2,000","1,200","1,900",2020-08-08
(선)갈치,신안,중,S/P,10,"100,000","91,000","96,400",2020-08-08
(활)감성돔,중국,중,kg,131.8,"45,000","26,500","34,300",2020-08-08
(선)깐굴,통영,소,box,30,"17,700","10,000","15,100",2020-08-08
(선)깐바지락,여수,소,box,9,"35,000","34,000","34,700",2020-08-08
(선)깐바지락,삼천포,소,box,97,"34,500","28,800","30,900",2020-08-08
(선)낙지,중국,21미,box,30,"22,200","22,000","22,100",2020-08-08
(선)낙지,중국,12미,box,140,"28,500","28,000","28,300",2020-08-08
(선)만디,마산,2봉,box,29,"10,000","8,100","8,700",2020-08-08
(활)물바지락,삼천포,대,box,46,"72,000","48,600","62,900",2020-08-08
(선)미더덕,마산,소,box,28,"27,000","23,000","25,300",2020-08-08
(선)병어,목포,중,S/P,110.7,"22,000",500,"12,000",2020-08-08
(선)병어,신안,20미,S/P,1,"55,000","55,000","55,000",2020-08-08
(냉)염고등어,노르웨이,8손,CT/(BT),50,"29,000","29,000","29,000",2020-08-08
(선)오징어,안흥,20미,S/P,218,"70,000","47,000","66,000",2020-08-08
(선)오징어,안흥,30미,S/P,2,"60,000","60,000","60,000",2020-08-08
(선)우럭,삼천포,6미,S/P,10,"21,000","21,000","21,000",2020-08-08
(냉)임연수어,러시아,2L,PAN(펜),50,"61,900","61,900","61,900",2020-08-08
(활)전복,완도,10미,kg,189,"29,000","20,000","28,500",2020-08-08
(활)칼바지락,중국,중,box,150,"13,500","10,000","12,100",2020-08-08
(선)통치,신안,중,S/P,21.6,"19,000","19,000","19,000",2020-08-08
(선)가자미,죽변,중,S/P,18,"2,000","2,000","2,000",2020-08-08
