(선)가자미,태안,2단,c/s(상자),31,"40,000","38,000","38,700",2015-03-10
(선)가자미,안흥,중,kg,199.7,"20,000","1,000","11,100",2015-03-10
(선)고등어,목포,진통,S/P,10,"10,000","10,000","10,000",2015-03-10
(선)깐홍합,여수,소,box,264,"9,800","8,500","9,100",2015-03-10
(선)민대구,제주도,중,S/P,11,"40,000","20,000","38,200",2015-03-10
(선)방어,완도,중,S/P,47.8,"7,000","3,000","5,000",2015-03-10
(선)방어,부산(기장),중,S/P,20,"12,000","12,000","12,000",2015-03-10
(냉)부세,중국,400/500,CT/(BT),70,"25,700","25,700","25,700",2015-03-10
(선)새치,속초,20미,S/P,17,"5,000","5,000","5,000",2015-03-10
(냉)아귀,중국,4미,CT/(BT),20,"40,000","40,000","40,000",2015-03-10
(냉)아귀,중국,5미,CT/(BT),10,"100,000","95,000","97,500",2015-03-10
(선)오징어,부산(기장),중,S/P,49,"35,000","20,000","25,200",2015-03-10
(활)우럭,흑산도,중,kg,146.4,"18,000","5,000","15,100",2015-03-10
(선)은갈치,제주도,11미,S/P,1,"130,000","130,000","130,000",2015-03-10
(선)은갈치,제주도,6미,S/P,96,"142,000","130,000","134,800",2015-03-10
(선)은갈치,제주도,20미,S/P,1,"75,000","75,000","75,000",2015-03-10
(선)은갈치,제주도,25미,S/P,6,"85,000","85,000","85,000",2015-03-10
(활)전복,완도,10/11미,kg,9.8,"40,000","40,000","40,000",2015-03-10
(냉)조기,중국,38/39미,CT/(BT),10,"50,000","50,000","50,000",2015-03-10
(선)홍어,일본,3/4미,S/P,32,"70,000","70,000","70,000",2015-03-10
(선)가자미,진도,중,kg,155.6,"19,000","5,000","17,900",2015-03-10
(냉)고등어,부산(기장),80미,S/P,410,"35,000","35,000","35,000",2015-03-10
(선)골뱅이,속초,중,S/P,10,"12,000","12,000","12,000",2015-03-10
(선)만디,마산,대,box,3,"25,000","22,000","23,000",2015-03-10
(선)물메기,보령,6미,S/P,5,"10,000","10,000","10,000",2015-03-10
(선)백조기,제주도,중,S/P,1,"40,000","40,000","40,000",2015-03-10
(선)병어,삼천포,46미,S/P,1,"150,000","150,000","150,000",2015-03-10
(선)병어,부산(기장),34미,S/P,1,"330,000","330,000","330,000",2015-03-10
(냉)부세,중국,300/400,CT/(BT),70,"24,700","24,700","24,700",2015-03-10
(선)붉은대게,속초,중,S/P,100,"8,000","7,000","7,800",2015-03-10
(선)새조개,여수,5봉,box,1,"70,000","70,000","70,000",2015-03-10
(활)소라,중국,대,box,23,"83,200","83,200","83,200",2015-03-10
(활)소라,순천,대,box,13,"125,000","66,000","111,800",2015-03-10
(선)아귀,진도,중,S/P,217,"6,000","2,500","2,900",2015-03-10
(선)아귀,부산(기장),4미,S/P,26,"25,000","25,000","25,000",2015-03-10
(활)왕게,러시아,중,kg,577.7,"50,000","25,000","46,400",2015-03-10
(활)전복,완도,11미,kg,22.9,"37,000","36,000","36,500",2015-03-10
(활)전복,완도,중,kg,590,"24,000","24,000","24,000",2015-03-10
(선)참가자미,군산,중,S/P,40,"55,000","55,000","55,000",2015-03-10
(활)참돔,일본,중,kg,"1,484.5","16,000",700,"12,700",2015-03-10
(선)간재미,진도,중,S/P,10,"20,000","4,000","5,600",2015-03-10
(선)갯장어,제주도,중,S/P,1,"95,200","95,200","95,200",2015-03-10
(선)깐바지락,사천,대,box,4,"80,000","80,000","80,000",2015-03-10
(활)멍게,속초,대,box,20,"25,000","25,000","25,000",2015-03-10
(선)민어,제주도,10미,S/P,2,"103,000","103,000","103,000",2015-03-10
(선)병어,통영,38미,S/P,1,"450,000","450,000","450,000",2015-03-10
(선)병어,부산(기장),42미,S/P,3,"250,000","250,000","250,000",2015-03-10
(선)복어,제주도,중,S/P,72.1,"17,000","13,000","13,400",2015-03-10
(활)새꼬막,일본,중,포,10,"32,200","32,200","32,200",2015-03-10
(선)우럭,충무,중,kg,183.3,"13,600","10,500","11,000",2015-03-10
(선)은갈치,제주도,8미,S/P,57,"150,000","130,000","142,600",2015-03-10
(활)전복,완도,17/18미,kg,57.8,"31,000","29,000","30,000",2015-03-10
(냉)조기,중국,44미,CT/(BT),10,"22,000","22,000","22,000",2015-03-10
(냉)조기,중국,62미,CT/(BT),10,"22,000","22,000","22,000",2015-03-10
(선)참돔,일본,중,kg,15.2,"2,000","2,000","2,000",2015-03-10
(선)참조기,제주도,75미,S/P,1,"1,842,000","1,842,000","1,842,000",2015-03-10
(가공)코다리,러시아,4X14,CT/(BT),5,"42,000","42,000","42,000",2015-03-10
(선)키조개,장항,대,box,23,"45,000","18,100","40,900",2015-03-10
(선)키조개꼭지,군산,3봉,box,10,"18,000","16,500","17,300",2015-03-10
(선)홍다리얼룩새우,태국,30미,kg,30,"15,000","15,000","15,000",2015-03-10
(선)개조개(살),중국,소,box,35,"5,200","4,300","4,500",2015-03-10
(활)겉삐뚜리,군산,중,box,1,"55,200","55,200","55,200",2015-03-10
(활)겉우렁(큰구슬우렁이),장항,대,box,1,"8,000","8,000","8,000",2015-03-10
