(활)강도다리,중국,중,kg,42.9,"1,500","1,500","1,500",2019-11-11
(활)겉바지락,고창,대,그물망,68,"60,000","55,100","57,200",2019-11-11
(활)겉삐뚜리,인천,중,그물망,5,"45,000","45,000","45,000",2019-11-11
(선)금태,방어진,중,S/P,1,"30,000","30,000","30,000",2019-11-11
(선)깐홍합,여수,소,box,139,"14,500","9,500","11,800",2019-11-11
(선)물메기,태안,8미,c/s(상자),5,"25,000","25,000","25,000",2019-11-11
(활)보리새우,인천,중,c/s(상자),2,"92,000","92,000","92,000",2019-11-11
(활)소라,통영,대,box,5,"18,000","18,000","18,000",2019-11-11
(활)소라,순천,대,box,1,"61,000","61,000","61,000",2019-11-11
(선)연어,속초,중,S/P,163.6,"2,500","2,500","2,500",2019-11-11
(활)왕게,러시아,중,kg,545.7,"41,500","1,000","20,800",2019-11-11
(선)은갈치,제주도,25미,S/P,35,"48,000","48,000","48,000",2019-11-11
(선)은갈치,제주도,6미,S/P,7,"157,000","157,000","157,000",2019-11-11
(선)은갈치,제주도,2미,S/P,1,"50,000","50,000","50,000",2019-11-11
(활)전복,완도,10/11미,kg,95.6,"31,000","31,000","31,000",2019-11-11
(활)전복,완도,22미,kg,43.4,"21,000","21,000","21,000",2019-11-11
(활)전복,완도,6미,kg,7.3,"61,000","61,000","61,000",2019-11-11
(활)전복,중국,27/28미,kg,92.9,"21,000","19,000","20,700",2019-11-11
(선)쭈꾸미,군산,중,box,24,"42,500","42,000","42,100",2019-11-11
(활)참돔,일본,중,kg,"1,369.9","19,000","6,000","15,300",2019-11-11
(활)가리비,마산,중,box,22,"26,100","22,500","24,100",2019-11-11
(선)갈치,삼천포,15미,S/P,18,"9,000","6,000","7,500",2019-11-11
(활)낙지,진도,중,kg,175.8,"8,000","5,000","6,400",2019-11-11
(선)낙지,중국,6미,box,19,"20,000","20,000","20,000",2019-11-11
(선)낙지,중국,18미,box,35,"19,600","19,600","19,600",2019-11-11
(활)농어,군산,중,kg,88.7,"17,000","6,500","10,200",2019-11-11
(선)농어,대천,중,kg,22.3,"7,000","3,000","5,200",2019-11-11
(선)민어,완도,중,kg,43.2,"25,000","8,000","15,800",2019-11-11
(활)방어,동해시,중,kg,288.1,"37,000","20,000","31,400",2019-11-11
(선)복어,여수,중,S/P,42,"1,700","1,700","1,700",2019-11-11
(활)봉바지락,중국,중,box,4,"8,000","7,000","7,500",2019-11-11
(활)암꽃게,고흥,대,kg,20,"34,000","34,000","34,000",2019-11-11
(냉)암꽃게,인천,중,S/P,200,"125,000","125,000","125,000",2019-11-11
(선)연자돔,제주도,11미,S/P,1,"98,000","98,000","98,000",2019-11-11
(선)우럭,충무,중,kg,159.1,"17,000","6,000","12,100",2019-11-11
(선)은갈치,제주도,8미,S/P,55,"165,000","125,000","153,600",2019-11-11
(활)전복,완도,17/18미,kg,212.8,"22,000","19,000","21,600",2019-11-11
(활)전복,완도,중,kg,376,"36,000","11,000","20,800",2019-11-11
(활)전복,완도,23/24미,kg,11.4,"21,000","21,000","21,000",2019-11-11
(선)참조기,제주도,75미,S/P,1,"550,000","550,000","550,000",2019-11-11
(선)가오리,포항,중,S/P,15.8,"9,000","9,000","9,000",2019-11-11
